web-scraper-order,web-scraper-start-url,newsitem,newsitem-href,title,description,image-link-src,topic
"1728755319-111","https://bdnews24.com/politics","Trump says he will not run again if he loses in November","https://bdnews24.com/politics/7dcd65074623","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024September/donald-trump-230924-01-1727057956.jpg",""
"1728755319-112","https://bdnews24.com/politics","Trump says he will not run again if he loses in November","https://bdnews24.com/politics/7dcd65074623","","","","Politics"
"1728755322-113","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","Scholz's Social Democrats fend off far-right in German state vote, early results suggest","","",""
"1728755322-114","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","German Chancellor Olaf Scholz's Social Democrats (SPD) looked set to fend off the far-right in a state election in Brandenburg on Sunday after trailing behind the Alternative for Germany (AfD) throughout the campaign, initial official figures showed.","",""
"1728755322-115","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-116","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The SPD, which has governed the state surrounding the capital Berlin since reunification in 1990, scored 30.9% of the vote, ahead of the far-right Alternative for Germany on 29.2%, in a last-minute comeback, according to provisional official results by the State Electoral Commissioner.","",""
"1728755322-117","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-118","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The success for the SPD could give Scholz a slight reprieve from party discussions about his suitability to be once more its chancellor candidate for the federal election scheduled for next September given his unpopularity with voters.","",""
"1728755322-119","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-120","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","""A great result, very great for the SPD, and for all of us,"" Scholz was quoted as saying by Politico on the sidelines of his visit to the United Nations in New York on Sunday.","",""
"1728755322-121","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-122","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","It is unlikely, however, to give him or his party a major boost given the popular, incumbent Brandenburg state SPD premier Dietmar Woidke had distanced himself from Scholz during the campaign and criticized the federal government's policies.","",""
"1728755322-123","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-124","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","""Dietmar Woidke and his Brandenburg SPD have made a furious comeback in recent weeks,"" said SPD General Secretary Kevin Kuehnert.","",""
"1728755322-125","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-126","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","""For us in the federal SPD, this evening, if things go well, the problems that lie ahead of us will not have gotten any bigger. But they have not gotten any smaller either,"" he said.","",""
"1728755322-127","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-128","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","Three-quarters of those who voted for the SPD did not do so out of conviction but rather to fend off the AfD, according to the exit poll published by broadcaster ARD. Turnout rose to 73% from 61% five years ago, according to ZDF.","",""
"1728755322-129","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-130","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The SPD is polling just 15% at national level, down from the 25.7% it scored in the 2021 federal election. That is behind the AfD on around 20% and opposition conservatives on 32%.","",""
"1728755322-131","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-132","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","All three parties in Scholz's ideologically heterogeneous coalition combined are currently polling at around 30%, less than the conservatives alone.","",""
"1728755322-133","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-134","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The coalition has come under fire for its constant bickering and for its handling of immigration. In the formerly Communist-run East, many voters are also critical of its delivery of weapons to Ukraine to help it fend off Russia's full-scale invasion.","",""
"1728755322-135","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-136","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","NO TIME FOR COMPLACENCY","",""
"1728755322-137","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-138","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The vote in Brandenburg comes three weeks after the Russia-friendly AfD became the first far-right party to top a state election in Germany since World War Two, in Thuringia. It also performed strongly in neighboring Saxony, coming hot on the heels of the conservatives in second place.","",""
"1728755322-139","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-140","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","Woidke warned against complacency, noting the AfD was still gaining momentum. Provisional official results suggested it had gained 5.7 percentage points since the last Brandenburg election in 2019.","",""
"1728755322-141","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-142","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","AfD co-leader Tino Chrupalla noted the AfD had made strong gains among young voters - a trend that was reflected for far-right parties across Europe in the EU elections in June.","",""
"1728755322-143","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-144","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The new leftist Alliance Sahra Wagenknecht was on track to come in third place, on 12% according to the poll, ahead of the conservatives on 11.6%, underscoring the ongoing upheavals in Germany's political landscape making predictions tricky.","",""
"1728755322-145","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-146","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The Greens, one of the junior partners in Scholz's coalition at a federal level, came in at 4.1%, just below the 5% threshold to automatically make it into state parliament.","",""
"1728755322-147","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-148","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","The result achieved by the other junior coalition partner, the Free Democrats (FDP), was too insignificant to be reflected in the poll.","",""
"1728755322-149","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","",""
"1728755322-150","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","With the Greens failing to re-enter Brandenburg state parliament, Woidke's SPD cannot continue its coalition with the CDU and Greens. Projections also show that the SPD and CDU lack a majority on their own.","",""
"1728755322-151","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024September/germany-olaf-scholz-230924-01-1727059761.jpg",""
"1728755322-152","https://bdnews24.com/politics","Scholz fends off far-right in German state vote: early count","https://bdnews24.com/world/aae1f9943f84","","","","World"
"1728755324-153","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","Joy says reform, polls impossible without Awami League: Reuters","","",""
"1728755324-154","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Bangladesh will not see genuine reforms or polls if the Awami League is excluded, says Sajeeb Wazed Joy, the son of ousted prime minister Sheikh Hasina.","",""
"1728755324-155","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","However, he told Reuters that he was satisfied with the army chief Gen Waker-Uz-Zaman’s timeline for elections in around 18 months, though he called the date later than expected.","",""
"1728755324-156","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Waker had previously told Reuters that democracy should return within a year to a year and a half.","",""
"1728755324-157","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","""I'm happy to hear we have an expected timeline at least now,"" Joy told Reuters on Tuesday.","",""
"1728755324-158","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","""But we have seen this play out before where an unconstitutional, unelected government promises reform and then things only get worse.""","",""
"1728755324-159","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Joy’s words recall Bangladesh’s long history of coups, the most recent of which was in 2007. A military-backed caretaker government had ruled for around two years before an election that delivered Hasina to power.","",""
"1728755324-160","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Hasina resigned her premiership and fled Bangladesh to India in the face of a student-led mass uprising on Aug 5.","",""
"1728755324-161","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","The Anti-discrimination Student Movement, which had started as a platform calling for reforms to the quota system for government jobs, turned into an anti-government movement after hundreds died in violence surrounding the protests.","",""
"1728755324-162","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Following the overthrowing of the Awami League administration, the military took over the key role of providing security as the police force was left in disarray.","",""
"1728755324-163","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Meanwhile, an interim government led by Nobel peace laureate Muhammad Yunus took power on Aug 8. Yunus has promised reforms in the judiciary, police and financial institutions before the election, but has not set a date for the polls.","",""
"1728755324-164","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","The BNP has called on the interim government to hold elections as quickly as possible","",""
"1728755324-165","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","On Wednesday, Yunus' office told Reuters the government would hold talks with political parties after receiving recommendations from the six reform panels it has set up.","",""
"1728755324-166","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","""Once the consensus on the reforms is reached and the voter list is prepared, the date for the vote will be announced,"" it said.","",""
"1728755324-167","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","The BNP said it would like elections held at the earliest opportunity.","",""
"1728755324-168","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","The head of an election reform panel, Badiul Alam Majumder, said it would make recommendations within three months on the matter.","",""
"1728755324-169","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","""It's up to the government to decide whether to hold talks with the Awami League or determine the timing of the elections,"" he added.","",""
"1728755324-170","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Joy said the Awami League said that neither he nor the interim government had reached out to the other party for talks.","",""
"1728755324-171","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","""It's impossible to have legitimate reforms and elections by excluding the oldest and largest political party,"" he said.","",""
"1728755324-172","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Many senior Awami League leaders, former ministers, MPs, and advisors have been arrested on accusations of playing a part in the violence surrounding the protests. Others have gone into hiding.","",""
"1728755324-173","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Many Awami League activists have been killed since Hasina's ousting, Joy claims.","",""
"1728755324-174","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Last month, he told Reuters that Hasina was ready to face trial at home, a demand made by students who led the uprising, and that the Awami League would like to contest the elections.","",""
"1728755324-175","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","On Tuesday, asked when Hasina might return home, he said to Reuters: ""That will be up to her. Right now I want to keep my party people safe, so I want to raise international awareness on the atrocities being committed against them by this Yunus regime.""","",""
"1728755324-176","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","Representatives of the interim government did not immediately respond to requests for comment on his statements.","",""
"1728755324-177","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","","https://cdn.bdnews24.com/bdnews24/media/bdnews24/2022-11/b9e7184d-a003-49da-ad52-defde039695d/Sajeeb_wazed_joy_binimoy_131122_02.jpg",""
"1728755324-178","https://bdnews24.com/politics","Joy says reform, polls impossible without AL: Reuters","https://bdnews24.com/politics/0ebdc3d3cb18","","","","Politics"
"1728755327-179","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","Shigeru Ishiba, the political troublemaker set to take charge in Japan","","",""
"1728755327-180","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Japan's next prime minister, Shigeru Ishiba, says he reads three books a day and would rather do that than mingle with the ruling party colleagues who picked him as their new leader on Friday.","",""
"1728755327-181","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-182","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","The 67-year-old's successful leadership bid after four failed attempts puts the self-professed lone wolf at the helm of a Liberal Democratic Party that has ruled Japan for most of the past seven decades.","",""
"1728755327-183","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-184","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Ishiba takes over with the party in crisis, having seen its public support ebb away over the past two years with revelations of links to a church branded a cult by critics and a scandal over unrecorded donations.","",""
"1728755327-185","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-186","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","A former defence minister who entered parliament in 1986 after a short banking career, Ishiba was sidelined by previous premiers including outgoing Prime Minister Fumio Kishida, becoming instead a dissenting voice in the party.","",""
"1728755327-187","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-188","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","He has rebelled on policies including the increased use of nuclear energy and has criticised his party for not allowing married couples to use separate surnames.","",""
"1728755327-189","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Shigeru Ishiba, the newly elected leader of Japan's ruling party, the Liberal Democratic Party (LDP) reacts on the day of a press conference after the LDP leadership election, in Tokyo, Japan September 27, 2024. REUTERS/Kim Kyung-Hoon/Pool","",""
"1728755327-190","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Shigeru Ishiba, the newly elected leader of Japan's ruling party, the Liberal Democratic Party (LDP) reacts on the day of a press conference after the LDP leadership election, in Tokyo, Japan September 27, 2024. REUTERS/Kim Kyung-Hoon/Pool","",""
"1728755327-191","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-192","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","""I have undoubtedly hurt many people's feelings, caused unpleasant experiences and made many suffer. I sincerely apologise for all of my shortcomings,"" he told LDP lawmakers who gathered at party headquarters for the election, before his narrow triumph over hard-line nationalist Sanae Takaichi.","",""
"1728755327-193","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-194","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Launching his campaign at a Shinto shrine in rural Tottori prefecture, where his father was governor and where Ishiba began his political career at the height of Japan's fast growing bubble economy, he told supporters this was his ""final battle"".","",""
"1728755327-195","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-196","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Ishiba, who has also served as agriculture minister, promised to move some ministries and government agencies out of Tokyo to help revive Japan's moribund regions. He has also proposed establishing an agency to oversee the construction of emergency shelters across disaster-prone Japan.","",""
"1728755327-197","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-198","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","FRICTION","",""
"1728755327-199","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-200","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Ishiba's outspoken views, including calls for Kishida to step down, have earned him enemies in the LDP.","",""
"1728755327-201","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-202","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","That enmity, which also stems from a four-year defection to an opposition group in 1993, made it difficult for Ishiba to win the 20 nominations he needed from fellow lawmakers to qualify as a candidate in the election on Friday.","",""
"1728755327-203","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Candidates of Japan's ruling Liberal Democratic Party (LDP) presidential election Japan's Minister in Charge of Economic Security Sanae Takaichi, former Economic Security Minister Takayuki Kobayashi, Chief Cabinet Secretary Yoshimasa Hayashi, former Environment Minister Shinjiro Koizumi, Foreign Minister Yoko Kamikawa, former Chief Cabinet Secretary Katsunobu Kato, Digital Minister Taro Kono, former Defense Minister Shigeru Ishiba and LDP's secretary general Toshimitsu Motegi pose for a photo session before the start of a joint press conference at the LDP headquarters in Tokyo, Japan, Sept 13, 2024. FRANCK ROBICHON/Pool via REUTERS","",""
"1728755327-204","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Candidates of Japan's ruling Liberal Democratic Party (LDP) presidential election Japan's Minister in Charge of Economic Security Sanae Takaichi, former Economic Security Minister Takayuki Kobayashi, Chief Cabinet Secretary Yoshimasa Hayashi, former Environment Minister Shinjiro Koizumi, Foreign Minister Yoko Kamikawa, former Chief Cabinet Secretary Katsunobu Kato, Digital Minister Taro Kono, former Defense Minister Shigeru Ishiba and LDP's secretary general Toshimitsu Motegi pose for a photo session before the start of a joint press conference at the LDP headquarters in Tokyo, Japan, Sept 13, 2024. FRANCK ROBICHON/Pool via REUTERS","",""
"1728755327-205","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-206","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","His lack of popularity among lawmakers means that Ishiba has had to rely on the support he has nurtured among rank-and-file members over his four decades in politics.","",""
"1728755327-207","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-208","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","He has stayed in the public eye during his time away from government with media appearances, social media posts and on YouTube, where he muses on topics ranging from Japan's falling birth rate to ramen noodles.","",""
"1728755327-209","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-210","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","He also pokes fun at himself, including his sometimes-awkward manner and hobbies including plastic models of ships and military aircraft, some of which he displays on the bookshelves that line his parliamentary office in Tokyo.","",""
"1728755327-211","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-212","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","US DIPLOMACY","",""
"1728755327-213","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-214","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Seen as an LDP intellectual heavyweight and expert on national security policy, he advocates for a more assertive Japan that can reduce its reliance on longtime ally, the US, for its defence.","",""
"1728755327-215","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-216","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","That position, analysts say, could complicate relations with Washington.","",""
"1728755327-217","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-218","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","During the LDP leadership campaign, he called for Japan to lead the creation of an ""Asian NATO"", an idea quickly rejected by Washington as too hasty.","",""
"1728755327-219","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-220","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","In Okinawa where most of the US troops in Japan are concentrated, he said he would seek greater oversight of the bases they use. He also wants Washington to give Japan a say in how it would use nuclear weapons in Asia.","",""
"1728755327-221","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-222","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","In an interview with Reuters, Ishiba also criticised the US political backlash to Nippon Steel's 5401.T bid for US Steel, saying it unfairly cast Japan as a national security risk. Kishida has avoided making comments on the issue ahead of the US presidential election.","",""
"1728755327-223","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-224","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","POLICY SHIFTS","",""
"1728755327-225","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-226","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","Ishiba has, however, softened some policy positions that have put him at odds with party colleagues, most notably saying he would keep some reactors operating in Japan, despite his past opposition to nuclear power and support for renewable energy sources.","",""
"1728755327-227","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-228","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","A fiscal conservative who has promised to respect the independence of the Bank of Japan to set monetary policy, he has more recently said it is unclear whether conditions were right for a fresh hike in interest rates.","",""
"1728755327-229","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","",""
"1728755327-230","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","""Politicians don't need to be best friends, as long as their policies and political positions match,"" Ishiba said in a video posted on YouTube this week.","",""
"1728755327-231","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024September/japan-pm-shigeru-ishiba-270924-01-1727429746.jpg",""
"1728755327-232","https://bdnews24.com/politics","Political troublemaker Ishiba to be next Japan PM","https://bdnews24.com/world/9ce0565c5610","","","","World"
"1728755329-233","https://bdnews24.com/politics","Fakhrul warns delayed democracy could invite ‘another system’","https://bdnews24.com/bangladesh/9c77b971585d","Delayed return to democracy could see ‘another system’ take over, fears Fakhrul","","",""
"1728755329-234","https://bdnews24.com/politics","Fakhrul warns delayed democracy could invite ‘another system’","https://bdnews24.com/bangladesh/9c77b971585d","","BNP Secretary General Mirza Fakhrul Islam Alamgir has urged not to waste time over the reforms that the interim government is proposing, warning that if the democratic system is not restored quickly, some other form of governance might take hold.","",""
"1728755329-235","https://bdnews24.com/politics","Fakhrul warns delayed democracy could invite ‘another system’","https://bdnews24.com/bangladesh/9c77b971585d","","The BNP leader also voiced concerns that an “unstable environment” might be created in the country surrounding Durga Puja.","",""
"1728755329-236","https://bdnews24.com/politics","Fakhrul warns delayed democracy could invite ‘another system’","https://bdnews24.com/bangladesh/9c77b971585d","","Fakhrul made the comments on Friday afternoon at a gathering at Kapasia High School ground in Gazipur. The event was held in memory of the late BNP leader ASM Hannan Shah on his eighth death anniversary, during which Fakhrul discussed national politics.","",""
"1728755329-237","https://bdnews24.com/politics","Fakhrul warns delayed democracy could invite ‘another system’","https://bdnews24.com/bangladesh/9c77b971585d","","Calling for swift elections, the BNP leader said, ""Everyone must remain alert to ensure that no other system takes over if there is a delay in returning the country to a democratic framework. The entire administration must be swiftly reformed to make the country suitable for a fair and credible election.""","",""
